timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1752015600000,2609.35,2616.69,2605.60,2613.97,82658.470,1752019199999,215957130.96412,81714,43110.658,112642780.20233,0
1752019200000,2613.97,2614.59,2601.77,2612.19,91138.229,1752022799999,237678169.75266,88538,43895.985,114463986.86023,0
1752022800000,2612.20,2626.00,2598.42,2603.94,197520.860,1752026399999,515722635.11314,171818,95208.489,248660137.00354,0
1752026400000,2603.93,2608.79,2600.60,2601.76,74130.259,1752029999999,193055613.00339,85080,36162.574,94182901.12952,0
1752030000000,2601.76,2606.30,2588.49,2590.42,176104.521,1752033599999,456959456.23297,137848,75745.632,196551675.49663,0
1752033600000,2590.42,2602.00,2589.43,2601.90,113222.811,1752037199999,293936253.71147,92854,66642.121,173025832.48866,0
1752037200000,2601.90,2649.00,2600.54,2626.77,475675.227,1752040799999,1249367809.69169,320127,266523.951,699807261.97412,0
1752040800000,2626.77,2632.37,2616.40,2630.42,189488.506,1752044399999,497306613.65335,145316,100807.749,264590750.59859,0
1752044400000,2630.41,2633.54,2620.30,2623.74,131293.791,1752047999999,344739608.20106,91906,63158.424,165836529.09042,0
1752048000000,2623.75,2625.22,2608.70,2610.61,165768.459,1752051599999,433832164.28301,131299,61827.012,161842902.91805,0
1752051600000,2610.60,2613.74,2602.54,2609.81,179145.486,1752055199999,467327146.24445,145006,84877.458,221428541.86232,0
1752055200000,2609.81,2620.47,2605.00,2616.88,125445.707,1752058799999,327899331.94419,109384,64773.808,169328254.26630,0
1752058800000,2616.87,2629.26,2615.02,2624.94,217058.006,1752062399999,569248621.97416,146312,93272.220,244630668.50543,0
1752062400000,2624.95,2665.62,2622.63,2659.00,650686.197,1752065999999,1725423597.48128,453655,356575.730,945273728.32468,0
1752066000000,2659.00,2674.50,2652.02,2653.60,402921.670,1752069599999,1072649936.75851,335964,203670.439,542309179.89681,0
1752069600000,2653.60,2669.00,2628.00,2641.14,547389.446,1752073199999,1447975010.63478,421608,264446.644,699593553.97299,0
1752073200000,2641.14,2656.90,2640.00,2655.41,201370.597,1752076799999,533533804.76341,167940,92773.895,245803559.05708,0
1752076800000,2655.41,2667.99,2650.88,2665.00,169551.114,1752080399999,450978408.26134,169956,87337.256,232345165.07341,0
1752080400000,2665.01,2667.37,2652.11,2660.59,170947.368,1752083999999,454632564.90478,159986,85072.574,226212224.08495,0
1752084000000,2660.59,2723.76,2660.08,2716.89,777042.824,1752087599999,2101635932.34877,526978,448344.028,1211951377.37371,0
1752087600000,2716.89,2795.73,2715.31,2763.56,957485.891,1752091199999,2637058176.19158,681940,533209.116,1468112649.44633,0
1752091200000,2763.56,2765.18,2730.20,2737.03,496111.775,1752094799999,1362305064.04964,431543,234265.995,643331495.25038,0
1752094800000,2737.02,2758.00,2734.56,2752.57,239838.082,1752098399999,659022359.53675,205326,133208.807,366039210.19490,0
1752098400000,2752.58,2783.30,2752.58,2779.11,380394.567,1752101999999,1053656463.53650,287670,217797.748,603425625.87262,0
1752102000000,2779.12,2782.11,2765.97,2767.70,139448.402,1752105599999,386925258.81339,145700,58616.718,162677138.47344,0
1752105600000,2767.69,2772.44,2755.80,2755.80,169969.544,1752109199999,469770672.36236,175055,74480.320,205896104.58537,0
1752109200000,2755.80,2777.34,2754.08,2773.40,137139.791,1752112799999,379637887.38955,146966,76355.143,211393225.80294,0
1752112800000,2773.40,2798.00,2772.52,2782.19,267002.970,1752116399999,743377388.24085,229557,130297.716,362874399.54007,0
1752116400000,2782.19,2789.45,2769.00,2774.51,138527.907,1752119999999,384767115.52328,123778,56356.626,156557296.01067,0
1752120000000,2774.51,2778.87,2764.43,2777.30,119515.363,1752123599999,331254637.94189,110716,62563.027,173422500.01395,0
1752123600000,2777.29,2784.05,2771.28,2780.22,100140.988,1752127199999,278170280.65301,104919,48762.585,135484344.37057,0
1752127200000,2780.22,2799.41,2778.36,2793.90,229310.621,1752130799999,639588310.34686,190557,113453.467,316452793.43089,0
1752130800000,2793.89,2822.23,2785.57,2789.54,648356.704,1752134399999,1818783202.30698,434375,335606.858,941687613.56929,0
